name,latitude,longitude,rating,num_reviews,rooms,total_grade
Hotel De Niro,41.02925,21.3347,4.5,4.0,41.0,88.0
Nazlihan Boutique Hotel,39.486126,26.339783,3.0,152.0,37.0,67.0
Cicek Butik Hotel,39.50443,26.21383,4.5,4.0,2.0,0.0
Bronz Motel,39.494507,26.372446,3.0,10.0,14.0,0.0
Gulce Art Boutique Hotel,39.527515,26.44844,5.0,2.0,12.0,0.0
Montage Suites Hotel,38.06735,22.159842,3.5,58.0,12.0,0.0
Hotel Olympia,39.70031,21.63661,4.0,1.0,260.0,69.0
Andromeda Boutique Hotel,40.51977,21.26632,3.0,61.0,10.0,91.0
Hotel Sopoti,40.07451,20.13928,3.0,17.0,12.0,96.0
Hotel Roberto,40.63227,20.78696,5.0,1.0,0.0,0.0
Irida Studios,35.186604,24.402847,4.5,61.0,9.0,51.0
Hotel Calypso Cretian Village,35.172913,24.399443,3.5,40.0,102.0,0.0
Souda Mare Hotel,35.19129,24.370552,3.0,16.0,14.0,0.0
King Othon Hotel,37.566402,22.795576,3.5,49.0,11.0,100.0
Hotel Tomori,40.70854,19.94563,3.0,42.0,56.0,89.0
Saint John Villas Oia,36.467304,25.37033,5.0,11.0,2.0,79.0
Ostrako Backpackers,36.355125,25.460136,1.0,2.0,7.0,56.0
Caldera Gem Suites,39.074207,21.824312,1.0,1.0,0.0,70.0
Hotel Villa Odyssey,36.418514,25.431036,4.0,39.0,27.0,99.0
Livin Santorini,36.421223,25.432274,1.5,13.0,0.0,100.0
Despina Hotel,36.30271,28.178022,2.5,35.0,25.0,0.0
Afandou Sky Hotel,36.291126,28.16439,3.5,175.0,33.0,63.0
Iris Hotel,36.29228,28.168331,3.5,451.0,54.0,61.0
Levante Beach Resort,36.267017,28.162794,4.5,955.0,200.0,0.0
Petrinela's Guesthouse,36.75,24.4333,5.0,19.0,9.0,47.0
Marianthi,35.33374,25.38348,4.5,3.0,114.0,38.0
Hotel Miliotakis,35.28295,25.46323,4.0,2.0,9.0,81.0
Sunshine Seaside Wing,35.299694,25.421778,1.0,1.0,0.0,59.0
Hotel Marianna,35.321213,25.3884,4.0,52.0,50.0,87.0
Olympia SunClub,35.33936,25.150518,2.5,47.0,45.0,64.0
Venus Melena,35.28389,25.46305,2.5,49.0,58.0,81.0
Hotel Rea,35.31793,25.3893,3.5,14.0,16.0,91.0
Evelyn Beach Hotel,35.31249,25.399033,3.5,207.0,10.0,81.0
Hotel Sonia Mare,35.32046,25.38954,3.0,12.0,21.0,90.0
Villa Nena,35.32104,25.39029,3.5,3.0,11.0,91.0
Paul-Eva Apartments,35.306507,25.392633,4.0,14.0,8.0,83.0
Hotel Vrito,35.31861,25.39154,5.0,1.0,15.0,91.0
Adams Apartments,35.30773,25.40035,3.5,87.0,137.0,72.0
Royal-Ma Resort Tinos,39.758797,20.410767,5.0,2.0,10.0,0.0
Leandros Hotel,37.539524,25.157824,4.0,14.0,11.0,89.0
Hotel Oceanis,37.53454,25.163563,4.0,38.0,7.0,78.0
Hotel Calypso,37.718544,23.916874,3.5,24.0,70.0,0.0
Riviera Plaza Hotel,37.85035,23.75326,3.5,52.0,15.0,65.0
Hotel Capolos,38.85831,23.04221,4.0,6.0,54.0,83.0
Zefyros Hotel,38.85508,23.0522,1.0,1.0,15.0,72.0
Diana Hotel,38.8555,23.04965,3.0,2.0,31.0,77.0
Avra Spa Hotel,38.85512,23.04264,3.0,16.0,75.0,84.0
Villa Galazio,37.85808,24.78088,4.5,37.0,9.0,49.0
Mourtemeno Hotel,39.405113,20.250465,4.0,207.0,277.0,52.0
Hotel Mega Ammos,39.399532,20.25946,4.5,89.0,40.0,45.0
Hotel Ampelonas,40.62628,22.0607,4.0,19.0,29.0,42.0
Saint Vrach Hotel,41.577526,23.296389,4.0,10.0,27.0,0.0
Arkadi Hotel,35.292217,25.460144,4.0,19.0,15.0,73.0
Hotel Alexandros Beach,35.291462,25.44584,4.5,4.0,80.0,67.0
Efi Hotel,35.288612,25.46159,4.0,20.0,19.0,76.0
Fanourakis Studios,35.2955,25.482,2.5,3.0,101.0,46.0
Hotel Maryelen,35.28761,25.46142,5.0,1.0,18.0,77.0
Hotel Cretan Park,35.29391,25.477821,4.0,10.0,113.0,47.0
Anemi Hotel,35.290623,25.441277,4.0,107.0,24.0,77.0
Galini Apartments,35.289986,25.462296,4.0,54.0,19.0,74.0
Vergas Hotel,35.28979,25.457333,4.0,108.0,32.0,73.0
Hotel Theoni,35.28386,25.46286,4.0,3.0,18.0,81.0
Lepanto Beach Hotel,38.391468,21.83795,4.0,18.0,48.0,69.0
Hotel Edelweis,35.30815,25.38567,2.0,1.0,13.0,80.0
Santa Elena Hotel,35.517868,23.899862,4.5,26.0,82.0,77.0
Rania Beach Hotel,35.518654,23.914906,4.5,83.0,31.0,79.0
Ideal Beach Hotel,35.518894,23.90257,4.0,183.0,86.0,82.0
Dimitris Apartments,35.51738,23.899221,4.0,20.0,18.0,73.0
Sunprime Platanias Beach,35.51947,23.894384,4.5,298.0,124.0,46.0
Manousos Appartments,36.726387,24.44644,4.5,10.0,0.0,84.0
Nicholas Villa Aparthotel,36.429306,25.42642,3.5,5.0,326.0,75.0
Andreas Studio Hotel,36.353333,25.464027,4.0,115.0,25.0,76.0
Agni Studios & Apartments,39.32882,26.176815,5.0,1.0,8.0,89.0
Sun & Sea Apartments,36.33259,28.2059,3.5,62.0,27.0,78.0
Nefeli,36.349354,28.204266,3.5,7.0,22.0,75.0
Katina Studios,36.988052,26.92969,4.0,7.0,60.0,45.0
Gorgona Apartments,36.342197,28.203028,3.0,6.0,217.0,99.0
Blue Waves,36.340282,28.203304,4.0,22.0,9.0,100.0
Hotel Luca Faliraki,36.33095,28.2003,3.5,27.0,108.0,69.0
Modul Hotel,36.338055,28.194227,2.5,66.0,30.0,85.0
Blue Star Hotel,36.356613,28.209368,4.0,25.0,75.0,49.0
Lido Star Beach,36.335922,28.206099,3.0,1.0,0.0,89.0
Frida Studios,36.34056,28.203367,4.0,1.0,57.0,100.0
Edem Apartments,36.44731,28.224688,4.5,2.0,21.0,100.0
Columbus Paradise Beach Village,36.418697,28.229187,4.0,6.0,17.0,0.0
Chevaliers Palace Hotel,36.45281,28.21987,4.5,3.0,215.0,100.0
ALS Hotel,36.45389,28.220688,3.0,85.0,50.0,99.0
Ambassador,36.45222,28.218538,3.0,122.0,50.0,100.0
Hote Nireus,36.618313,27.838646,4.5,15.0,147.0,75.0
Kamiros Hotel,36.44965,28.2243,2.0,7.0,48.0,100.0
Mimosa Hotel,36.451633,28.22254,3.0,34.0,75.0,100.0
Spartalis Hotel,36.448643,28.224575,3.0,1.0,79.0,100.0
Maria's Rooms,36.44339,28.22537,4.5,3.0,8.0,100.0
Sunland Hotel,36.41764,28.132692,2.5,117.0,172.0,42.0
Sunprime Miramare Beach,36.419228,28.180496,4.5,567.0,174.0,61.0
Sun Land Hotel,36.450638,28.223623,2.5,26.0,120.0,100.0
Matula Family World,36.420982,28.156637,3.0,3.0,193.0,81.0
Lisa Hotel,36.4091,28.16709,3.5,69.0,35.0,40.0
Alfa Hotel,36.247795,28.16185,3.0,61.0,68.0,69.0
Hotel Selena,35.27327,25.72261,2.5,11.0,8.0,45.0
Kissandros Hotel,35.0977,24.685677,3.0,21.0,20.0,64.0
Anita's Villa,36.432816,25.421177,4.5,86.0,8.0,77.0
Aldiana Club Crete,35.17865,25.91966,4.0,35.0,0.0,0.0
Aspasia Maria,37.124577,25.243998,4.5,77.0,18.0,71.0
Kalypso Hotels & Apartments,37.125042,25.247135,4.5,24.0,110.0,66.0
Hotel Antirides,37.121586,25.23317,3.5,37.0,22.0,75.0
Hotel Frangiscos Inn,37.086426,25.153412,2.0,35.0,50.0,92.0
Hotel Dionyssos,35.289433,25.461319,4.5,3.0,12.0,75.0
Cosman Aparthotel,35.32757,25.25605,4.0,71.0,56.0,46.0
Hotel Lissos,35.51453,24.02587,4.5,81.0,10.0,94.0
Hotel Sandy Beach,35.230854,23.680729,4.5,61.0,10.0,80.0
Zervas Beach Hotel,35.293568,25.432484,4.0,52.0,27.0,90.0
Hotel Alkyonides,35.291172,25.44097,3.5,57.0,2.0,80.0
Hotel Michelanis,35.29277,25.43152,4.5,23.0,21.0,90.0
Enalion Suites,38.159466,20.478884,5.0,354.0,28.0,73.0
Nondas Apartments,38.154903,20.483835,4.5,43.0,186.0,64.0
Dolphin,37.690533,26.943432,3.0,19.0,17.0,98.0
Remezzo Hotel & Studios,37.69148,26.943636,4.5,74.0,21.0,98.0
Ilios Hotel,37.693886,26.921362,3.5,31.0,68.0,48.0
Maritsa's Bay Hotel,37.69081,26.94625,2.0,66.0,65.0,95.0
Hotel Zephyros,37.69029,26.94312,3.5,27.0,175.0,98.0
Lenox Hotel,37.69191,26.944279,4.5,16.0,11.0,99.0
Glikorisa Beach Hotel,37.694347,26.962826,3.5,14.0,0.0,0.0
Toula,37.689114,26.941574,1.0,1.0,12.0,97.0
Athina Hotel,37.69229,26.941393,4.5,51.0,23.0,99.0
Aloe Hotel,40.706944,24.759186,4.0,24.0,35.0,44.0
Anna Hotel Apartments & Studios,35.40621,25.01245,3.0,3.0,19.0,66.0
Iria Mare Hotel,37.49533,22.990032,2.5,304.0,186.0,0.0
Barbara Hotel,37.958496,22.9694,2.5,31.0,87.0,59.0
Hotel Achillion,37.97668,22.977222,4.0,37.0,52.0,100.0
Hotel Park,37.979282,22.976524,3.5,30.0,60.0,92.0
Hotel Dritsas,37.97847,22.97808,3.0,1.0,19.0,95.0
Thessalikon Grand,39.340622,21.878275,3.5,166.0,64.0,0.0
The Lost Unicorn Hotel,39.38805,23.172913,5.0,186.0,8.0,44.0
Bella Vista Apartments,38.193333,20.436672,4.5,25.0,69.0,41.0
Hotel Poseidon,38.1836,20.4202,3.0,40.0,40.0,0.0
Park Otel Edirne,41.67626,26.55191,3.5,20.0,60.0,99.0
Kalevera Hotel,41.666824,26.575104,4.5,131.0,35.0,74.0
Sultan Hotel Restaurant,41.67698,26.55047,3.0,36.0,63.0,98.0
Naiades,35.32136,25.24121,5.0,2.0,0.0,0.0
Hotel Rinela Beach,35.33068,25.256336,4.5,61.0,124.0,48.0
Avaton  Resort,40.729115,23.713612,4.5,11.0,0.0,0.0
Elatia Hotel,41.465473,24.29573,5.0,16.0,10.0,0.0
Kanellakis Hotel,37.2541,21.662601,3.5,28.0,19.0,48.0
Aegeon Hotel,36.9319,25.601551,3.0,130.0,16.0,77.0
Abelonas Studios,36.34113,25.450628,5.0,5.0,61.0,53.0
Anemos Beach Lounge Hotel,36.339943,25.453375,3.0,261.0,30.0,60.0
Elpida City Hotel,41.085163,23.544573,3.5,62.0,111.0,55.0
Hotel Alexander,41.08738,23.54609,3.5,22.0,45.0,68.0
Hotel Melina,41.27061,23.17785,5.0,1.0,19.0,0.0
Adonis Hotel,36.37411,25.47928,4.0,56.0,22.0,96.0
Ikaros Hotel,37.7317,20.869457,3.0,307.0,214.0,75.0
Zante D'oro Apartments,37.726303,20.867794,3.0,29.0,281.0,77.0
Kostas Studios,37.732014,20.87042,4.0,120.0,281.0,74.0
Agnanti Holiday Club,37.733055,20.850937,3.0,16.0,114.0,0.0
Selini Hotel,37.72661,20.85051,4.0,1.0,12.0,37.0
Pallas Hotel,37.73285,20.85839,4.0,690.0,59.0,59.0
Ellenis Studios,37.733635,20.861975,3.5,132.0,30.0,68.0
Villa Helena,38.103466,20.553566,2.0,10.0,14.0,0.0
Janno Beach Hotel,37.728527,20.87313,4.0,76.0,40.0,67.0
Anadiomeni Apartments,37.72919,20.871292,4.0,35.0,84.0,74.0
Nemesis Studios,37.728455,20.869734,4.5,69.0,13.0,74.0
Cavo Vezal,37.72187,20.859444,4.0,51.0,0.0,66.0
Dionysis & Tonia Studios,37.74167,20.897335,4.0,194.0,30.0,92.0
Amaryllis Hotel,37.739403,20.891527,4.5,378.0,55.0,80.0
Varkas Apartments,36.78289,27.14181,2.0,3.0,250.0,97.0
Nikolios Apartments,36.78289,27.14181,4.0,6.0,24.0,97.0
BEST WESTERN Petasos Beach Hotel,37.414196,25.343884,5.0,3.0,62.0,78.0
Timothy Apartments,37.76235,20.92934,3.5,8.0,0.0,69.0
Krinas Aparthotel,37.760765,20.922459,3.5,117.0,95.0,70.0
Hotel Levante,37.762676,20.928694,2.5,25.0,63.0,71.0
Hotel Argo,38.377937,22.383842,4.5,61.0,16.0,67.0
Happy Nights,35.34522,24.301598,2.5,2.0,17.0,0.0
Acrogiali,37.11677,22.89955,3.5,3.0,11.0,0.0
Geranium Residence,37.44016,25.33349,3.5,149.0,13.0,89.0
Loukas Pension,37.44039,25.330933,3.5,63.0,116.0,93.0
Thomas Hotel Mykonos,37.453663,25.33805,2.5,102.0,38.0,63.0
Philippi Hotel,37.445858,25.328453,4.5,182.0,14.0,100.0
Fournakia Complex,37.44528,25.32943,2.5,15.0,91.0,100.0
Stella Hotel,40.049824,23.470797,1.0,11.0,17.0,0.0
Hotel Afroditi,40.05966,22.568665,3.5,25.0,118.0,55.0
Theramvos Hotel,39.944553,23.673243,4.5,5.0,38.0,0.0
Giannikos,39.946198,23.673506,4.0,29.0,31.0,0.0
Sun Palace Resort & Spa,36.882633,27.337433,4.0,997.0,170.0,36.0
Irini Hotel,39.016895,26.23282,4.0,45.0,64.0,0.0
Sappho & Neraida Studios,39.019493,26.20759,4.5,7.0,0.0,0.0
Aeolos Beach Hotel,38.085224,20.799852,5.0,550.0,28.0,49.0
San Giorgio,38.1,20.8069,4.0,1652.0,106.0,0.0
Ocean View Hotel,38.074455,20.794968,3.5,171.0,22.0,86.0
Villa Costa,38.07925,20.800121,4.5,222.0,6.0,75.0
Hotel Costas Golden Beach,39.719765,19.676048,5.0,848.0,43.0,54.0
Andriana Apartments,39.425465,19.959946,4.5,63.0,15.0,0.0
Angela Tingaki,36.88415,27.186232,4.5,479.0,39.0,70.0
Hotel Afendoulis,36.891457,27.296535,5.0,417.0,23.0,97.0
Nefeli Hotel,36.90814,27.272335,4.0,357.0,41.0,46.0
Hotel Argo,36.34326,28.19974,5.0,2.0,59.0,96.0
Galaxy Hotel,36.888687,27.29955,2.5,31.0,27.0,81.0
Saint Johns,36.07819,28.0338,3.5,4.0,33.0,0.0
Angela Studios,36.07254,28.051577,4.5,49.0,12.0,85.0
Evi Studios,36.07648,28.049496,4.5,290.0,26.0,79.0
Antonis Apartments,36.07819,28.0338,5.0,1.0,75.0,0.0
Kassandra Mare Hotel,40.219254,23.316282,2.5,97.0,72.0,0.0
Hotel Eleni Dimitra,40.25085,23.24834,3.5,5.0,0.0,0.0
Nepheli Hotel,40.591618,23.033007,3.5,133.0,70.0,43.0
Adorno Beach Hotel & Suites,37.423504,25.32329,5.0,1.0,0.0,67.0
Hotel Nedon,37.02428,22.12675,3.5,16.0,11.0,71.0
Byzantio Hotel,37.06908,22.375717,2.0,37.0,45.0,55.0
Hotel Xenios Zeus,40.213196,23.670033,4.5,27.0,301.0,66.0
Toroneos Hotel,40.221603,23.660833,3.0,72.0,66.0,57.0
Leonanti Hotel,38.13549,24.011442,1.5,40.0,140.0,0.0
Pelli Hotel,39.99499,23.59225,2.0,69.0,70.0,0.0
VIOLETA APARTMENTS,38.95571,20.74974,4.5,2.0,14.0,77.0
Bacoli Hotel,39.28664,20.40269,3.5,90.0,50.0,96.0
Preveza Garden Village,38.960213,20.74045,3.0,1.0,260.0,43.0
The Captain's House Boutique Hotel,38.955498,20.75428,4.5,151.0,9.0,79.0
Hotel Lyktos,35.33471,25.09324,5.0,20.0,18.0,42.0
Hotel Kostas Maria,35.33556,25.078865,5.0,1.0,14.0,68.0
Villa Pami,39.79725,19.81673,4.5,8.0,8.0,64.0
lti Gelina Village,39.7906,19.818306,3.0,76.0,245.0,68.0
Vina Garden Bozcaada,39.834843,26.0702,5.0,2.0,25.0,100.0
Hill Butik Otel,39.83308,26.07117,5.0,5.0,0.0,100.0
Christina Apartments,39.780666,19.708586,4.5,260.0,64.0,61.0
Garnavos/Paradise Apartments,39.790176,19.7079,4.0,85.0,243.0,95.0
Alexia Palm Grove,39.77785,19.711246,3.5,151.0,72.0,43.0
Sunny Apartments,39.791332,19.698032,4.5,258.0,290.0,83.0
Destino Blue Hotel & Spa,39.790146,19.705475,5.0,498.0,0.0,96.0
Kanali Hotel - Apartments,39.796284,19.698893,4.5,445.0,28.0,88.0
Trivizas Hotel,39.79327,19.701672,4.5,184.0,23.0,92.0
Marianna's Apartments & Studios,39.781265,19.685446,4.5,130.0,8.0,0.0
Kavos Scrivas ApartHotel,39.39154,20.10664,3.0,22.0,14.0,44.0
Socrates Miami Beach,39.39626,20.10251,5.0,2.0,316.0,0.0
Letrina Hotel,37.677006,21.430202,2.0,9.0,68.0,0.0
Pandora Mani Boutique Hotel,36.73581,22.56545,4.5,20.0,0.0,47.0
Pericles Hotel,38.243942,20.642756,4.0,691.0,86.0,50.0
Agios Nikolaos Hotel,39.40378,20.23302,2.5,7.0,40.0,62.0
Egnatia Hotel,39.77202,21.18148,4.5,69.0,32.0,84.0
Hotel Flokas,39.76885,21.1812,4.0,1.0,5.0,84.0
Romanza Hotel,39.759644,19.646683,4.5,405.0,31.0,58.0
Rizolia Villas,37.72011,20.84291,4.5,85.0,10.0,0.0
Dennis Studios Zante,38.365936,20.72225,5.0,1.0,90.0,60.0
Planos Bay Hotel,37.819485,20.861874,4.0,992.0,110.0,79.0
Aspassia Studios,37.81701,20.867607,4.5,110.0,19.0,93.0
Tesoro Hotel Zakynthos,37.809998,20.870436,3.5,130.0,74.0,93.0
Mediterranee Hotel,37.816067,20.864056,3.0,103.0,88.0,92.0
Christina Apartments,37.81919,20.858576,3.5,134.0,65.0,74.0
Caliniga,37.818974,20.860153,4.5,3.0,68.0,75.0
New Beach Hotel,37.8148,20.86701,5.0,13.0,0.0,94.0
Angelika II,37.78821,20.87479,3.0,1.0,32.0,0.0
Ariadne Hotel Apartments,37.81564,20.861376,4.5,405.0,24.0,84.0
Planet Studios and Apartments,37.81321,20.87053,4.5,671.0,169.0,93.0
Hotel Horizon,39.74265,19.649,4.5,106.0,33.0,65.0
Dionyssos II Apartments,39.653423,19.843174,4.0,7.0,63.0,65.0
Hotel Marina,39.743404,19.64855,5.0,178.0,16.0,66.0
Pythagoras Hotel,37.76225,26.9685,3.5,30.0,110.0,49.0
Fiorella Sea View,39.158657,23.470795,4.0,43.0,17.0,51.0
Hotel Costas Mary,39.168102,23.492525,5.0,298.0,22.0,83.0
Taxiarchis Apartments,39.16314,23.48407,4.5,119.0,13.0,95.0
Eliso Studios & Apartments,39.15622,23.405537,4.5,116.0,16.0,64.0
Naturist Panorama Hotel,37.71585,20.98579,4.5,51.0,38.0,64.0
Zante Studios Apartments - Pefka,37.722958,20.980927,5.0,10.0,101.0,63.0
Afrato Village Apartments,38.11917,20.613377,4.5,70.0,18.0,46.0
Hotel Venus,37.776432,26.894165,4.0,102.0,38.0,83.0
James Hotel,36.077374,28.025242,4.5,115.0,0.0,45.0
Hotel Kamari Beach,36.0756,28.014732,4.5,128.0,130.0,0.0
Aphroditi Studios & Apartments,39.678177,19.728035,4.5,37.0,86.0,55.0
Keiser Bridge Hotel,39.56151,19.910366,4.5,24.0,0.0,47.0
Alexis Apartments,39.54585,19.910124,3.5,63.0,115.0,63.0
Costa Blu Hotel & Suites,39.552166,19.911634,3.5,81.0,48.0,55.0
Hotel Aeolos,35.19899,26.267048,5.0,6.0,16.0,38.0
4 Seasons,40.97603,22.05924,3.5,12.0,46.0,38.0
Dion Palace,40.102947,22.502611,4.0,3.0,0.0,80.0
Hotel Lito,40.11935,22.55017,4.0,22.0,0.0,0.0
Hotel Alpha,40.79937,22.04854,4.0,7.0,0.0,91.0
Hotel Xenia,40.79726,22.04955,5.0,2.0,0.0,83.0
Miramare Hotel,38.184273,20.48732,2.5,62.0,60.0,64.0
Capo Di Mykonos Resort,37.43244,25.303362,4.5,20.0,14.0,0.0
Voula Xidaki,37.423504,25.311728,3.5,60.0,12.0,60.0
Nautica Bay Hotel,37.323963,23.155922,4.5,564.0,168.0,0.0
Cosmos Hotel,37.329826,23.140556,3.0,82.0,150.0,42.0
Anemones Studios,36.7471,26.969608,4.5,20.0,68.0,54.0
Oscar Hotel,39.68186,19.83741,2.5,84.0,1.0,68.0
Golden Star Elafonisos,36.509464,22.97774,4.0,46.0,0.0,57.0
SimosMare Resort,36.477787,22.97808,4.0,142.0,0.0,0.0
Archontiko Mountzouridi,39.22611,23.219543,4.0,18.0,13.0,0.0
Hotel Gela,41.648663,24.567436,4.0,38.0,13.0,0.0
Orpheus Spa & Resort,41.742252,24.396114,2.5,46.0,240.0,0.0
Markezinis Suites,36.39909,25.448294,5.0,245.0,6.0,57.0
Hotel Bulgaria,41.39903,23.20878,2.5,7.0,0.0,48.0
Hotel Dimitsana,37.591934,22.042526,4.0,31.0,30.0,55.0
Sofia Hotel,37.51835,22.85861,3.5,23.0,52.0,58.0
Hotel Malenia,37.523216,22.861927,5.0,21.0,9.0,55.0
Romwi Holiday Apartments,37.520016,22.856678,4.5,2.0,25.0,59.0
Sunwing Kallithea Beach,36.406105,28.228119,4.0,639.0,534.0,0.0
Kalithea Sun & Sky Hotel,36.39744,28.22522,3.0,720.0,185.0,0.0
Atlantica Marmari Beach,36.880005,27.148571,4.0,689.0,311.0,54.0
Hotel Neviastata,41.625656,24.704638,4.0,5.0,50.0,0.0
Belmont Spa Hotel,41.66227,24.70042,3.5,35.0,60.0,49.0
Hotel Snezhanka,41.659126,24.699924,3.0,71.0,78.0,55.0
The Stream Resort,41.655815,24.686684,3.5,33.0,75.0,45.0
Hotel Twentyone,38.073845,23.818708,4.0,114.0,21.0,88.0
Sarti Beach,40.091812,23.978752,3.5,61.0,214.0,64.0
Andromache Hotel,37.03538,25.258032,4.5,4.0,15.0,63.0
Hotel Panorama Samos,37.7572,26.9769,4.5,9.0,281.0,77.0
Bella Vista Village,35.51605,23.931673,4.5,133.0,25.0,84.0
Evagelina Hotel,35.47207,23.93018,4.0,41.0,25.0,0.0
Hotel Ninemia,35.519253,23.934254,4.5,53.0,22.0,78.0
Eva Suites Hotel,35.517693,23.920202,3.5,156.0,46.0,90.0
Veriopolis Hotel,40.4621,22.22068,4.5,70.0,27.0,0.0
Ladiko Suites,36.32121,28.202805,5.0,2.0,0.0,54.0
Sydney Hotel,39.714134,21.615952,4.5,48.0,12.0,77.0
Kalogria Beach Hotel,36.850735,22.259216,4.0,449.0,130.0,64.0
Roda Garden Village,39.791153,19.80022,3.5,267.0,74.0,50.0
Theodoros Resort,39.788082,19.790962,4.5,404.0,53.0,63.0
Corfu Mirabel Hotel,39.796646,19.773315,4.5,23.0,100.0,0.0
Kosmas Apartments,39.78644,19.783066,4.5,197.0,190.0,45.0
Atsachas Rooms & Apartments,37.630817,26.092743,4.0,51.0,14.0,59.0
Sydney House,37.84555,20.761955,4.5,14.0,121.0,65.0
Hidden Paradise,37.84063,20.76511,4.5,4.0,141.0,75.0
Hotel El Greco Kokinos Pirgos,35.02879,24.76039,4.0,1.0,10.0,49.0
Hotel Ilioperato,37.693943,23.456184,4.5,21.0,13.0,0.0
Zorbas,36.383495,25.436993,2.5,18.0,176.0,52.0
Gregoris Hotel,38.709743,20.713888,3.5,42.0,329.0,57.0
Logans Beach,38.718777,20.715876,4.0,11.0,292.0,0.0
Cosmos Studios,38.709736,20.712927,3.5,30.0,16.0,58.0
Dionysos Hotel,38.145782,20.780693,3.5,7.0,258.0,0.0
Hotel Kyma,39.140453,23.275051,4.0,4.0,313.0,0.0
Kiki Hotel,36.98855,24.67592,4.0,15.0,15.0,57.0
Aeolos Apartments,36.98907,24.679522,4.5,23.0,10.0,58.0
Stavros Hotel,36.988647,24.676207,4.5,97.0,12.0,57.0
Nymfes Hotel,36.99227,24.681732,4.5,126.0,121.0,51.0
Sandy Beach Hotel,35.353275,24.29758,3.0,175.0,71.0,0.0
Eden Village Kournas,35.35307,24.298464,4.0,842.0,133.0,0.0
Nostalgie Studios & Apts,35.36307,24.25975,4.5,47.0,34.0,90.0
Hotel Romantica,35.36058,24.260628,4.0,116.0,43.0,90.0
Mythologia Hotel,35.356,24.27811,4.5,22.0,24.0,0.0
Katerina,36.220814,28.119137,1.5,26.0,0.0,0.0
Karavos,36.21034,28.102558,4.0,86.0,30.0,0.0
lti Miraluna Village & Spa,36.063747,27.987171,2.5,77.0,143.0,39.0
Rodos Village Beach Hotel & Spa,36.04621,27.95446,3.5,3.0,0.0,49.0
Kiotari View Appartements,36.046783,27.9541,4.0,1.0,175.0,49.0
Titania,41.11782,24.94394,3.0,2.0,160.0,0.0
Psaropoula Rent Rooms,35.411095,24.782927,4.5,27.0,6.0,66.0
Club Lookea Bali Paradise,35.408028,24.78239,4.0,34.0,0.0,65.0
Eleana Apartments,37.665028,26.88158,5.0,61.0,4.0,58.0
Diana Beach,36.8498,27.07601,5.0,6.0,92.0,63.0
Golden Sunset Hotel,39.45972,19.979376,5.0,86.0,15.0,0.0
Paramonas Hotel,39.501156,19.8536,4.0,42.0,22.0,0.0
Paradies Hotel,39.23639,20.481703,3.5,47.0,42.0,48.0
Galini Apartments,39.28604,20.401596,5.0,6.0,11.0,99.0
White Castle,38.15772,21.52345,4.0,1.0,198.0,0.0
Achaios,38.15541,21.53069,2.5,12.0,106.0,0.0
Electra Beach Hotel,35.50835,27.20722,4.5,237.0,207.0,82.0
Aparthotel Diakonis,35.511234,27.199617,4.0,164.0,12.0,54.0
Kleopatra Hotel,39.323795,20.607018,4.0,10.0,6.0,47.0
Grace Studios & Apartments,35.378815,24.584375,5.0,2.0,12.0,0.0
Hotel Brown,37.74308,23.430706,4.0,57.0,28.0,95.0
Nausica Bungalows,37.75151,23.42426,2.0,1.0,36.0,79.0
Sakarelis Spyros,39.4067,20.25,4.0,1.0,9.0,56.0
Hotel Nana Daratsos,35.509678,23.97744,4.5,45.0,23.0,74.0
Hotel Malou,35.50053,23.974718,3.5,9.0,20.0,43.0
Anais Holiday,35.509136,23.988817,4.5,99.0,77.0,62.0
Triton Apartments,35.50986,23.99038,4.5,138.0,51.0,63.0
Rainbow Apartments,35.507465,23.987467,4.0,37.0,14.0,62.0
Ionio,39.4233,20.07291,3.0,1.0,213.0,0.0
Ermis Hotels And Resorts,38.786312,20.721172,5.0,1.0,41.0,38.0
Ermis Hotels & Resorts,38.786312,20.721172,3.5,5.0,41.0,38.0
Hotel Konaki,38.795948,20.716042,4.5,185.0,69.0,0.0
Pavlos' Place Triopetra Beach,35.113514,24.555012,4.5,39.0,18.0,0.0
Venus Beach Hotel,35.51889,23.889723,2.5,44.0,39.0,0.0
Veraclub,37.02699,25.37055,3.5,228.0,0.0,45.0
Hotel Stella Katrin,35.373302,24.550692,3.5,159.0,12.0,47.0
Ilianthos Park,35.37827,24.56627,3.5,8.0,41.0,0.0
Hotel Sea Side,35.513157,23.947609,4.0,69.0,30.0,45.0
Rose Hotel,35.512985,23.948084,4.5,147.0,24.0,44.0
Karidi Beach Apartments,40.193253,23.807858,4.0,29.0,10.0,49.0
Mastiha House,38.22695,25.996656,5.0,17.0,4.0,44.0
Vigla Village,37.920036,21.13818,4.5,29.0,12.0,0.0
Hotel Petalida,35.50076,23.580372,4.5,78.0,13.0,48.0
Aeria Hotel,40.588017,24.654007,4.5,72.0,60.0,0.0
Aeolis Thassos Palace,40.581482,24.665543,4.5,173.0,45.0,0.0
Studios Elefteria,39.136,25.929,4.5,25.0,18.0,61.0
Continental Hotel,37.000168,26.938173,4.0,67.0,258.0,49.0
Veduta,37.66864,20.84987,1.0,1.0,208.0,0.0
Ioannis Hotel,40.7321,24.761896,3.0,39.0,70.0,62.0
Dimitris Hotel,40.727337,24.753141,4.5,56.0,18.0,54.0
